_id,title,slug,description,status,publishedTo,format,teams,enablementCategory,coeType,products,audiences,contentType,competitor,externalUrl,videoUrl,slidesUrl,keyAssetUrl,transcriptUrl,featured,displayPriority,priority,customer,isBlindCustomer,kpiCategory,productTags,channelTag,approvedForExternal,contentHubCollections,enablementHubCollections,coeHubCollections,curatedHubCollections,publishDate,presenter,duration
D3QeIwvujt0EeHckarotXn,Sales Implementation Template,sales-implementation-template,"This is the ""Implementation Template: 101 Sales"" deck, a resource for the Sales team to manage the first of three customer touchpoints following a new deal.",published,content,,sales|implementation,,,,,Template,,https://docs.google.com/presentation/d/1MHch8KiJuchtUqvvzda3d6H4kUPi39ixqPoUNYhIQSk/edit?usp=drive_link,,,,,TRUE,featured,50,,,,,,,Meeting Decks,,,,,,
VLGqHVu3fANOxaDCOdENNc,Sales Process Foundational Training: S0→S1,sales-process-foundational-training-s0-s1,"A comprehensive reset and alignment for the Sales team on the updated Gladly Sales Process, focusing on the transition from Stage 0 (S0) to Stage 1 (S1). Learn the four mandatory qualification criteria, sales team roles by segment, and new Salesforce automation rules designed to speed up sales cycles and provide clearer paths to quota.",published,enablement,,,GTM,,,,Training,,,https://drive.google.com/open?id=1UHYUQWIHF8iZYJ399KDmCuv86GfkZSGw,https://drive.google.com/open?id=1jt6LRfLN-KUjVYqA3JKD2hMLIl0pn490,,,FALSE,,50,,,,,,,,Uncategorized,,,2025-11-18T05:00:00.000Z,RevOps Team,60
zPpXcTUh96XUWEn8UKB1pa,Sales to CS Handoff Template,sales-to-cs-handoff-template,"This document is a ""Sales to CSM Hand-Off Sheet"" template designed to facilitate a smooth transition of a customer account from the sales team to the Customer Success Management (CSM) team.",published,coe,,sales|customer-success|implementation,,tool,,,,,https://docs.google.com/document/d/1M0rIA7QBIgUsW3FjVgtZDA_46g9ZYp0C8VQ_7NAHnpo/edit?tab=t.0#heading=h.cfwyuyvb0ol1,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
zPpXcTUh96XUWEn8UJhOWa,Salesforce Agent Sidekick Battle Card (External),salesforce-agent-sidekick-battle-card-external,Salesforce comparison (shareable),published,content,,,,,,,Battle Card,,,,,,,,,50,,,,,,,,,,,,,
mXsDyLN04EKCrxVbcNTYle,Salesforce Agent SidekickBattle Card (External),salesforce-agent-sidekickbattle-card-external,This document is a competitor battlecard comparing Salesforce Agentforce and Sidekick.,published,content,,sales,,,,,,,https://drive.google.com/file/d/1T30zPp-W1jWX7vCrU5IP5ZN-6IdoyEqv/view,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhQMa,Salesforce Demo Mockup,salesforce-demo-mockup,Demo mockup showing Sidekick integration with Salesforce Service Cloud.,published,content,,sales,,,,,Demo,,https://www.figma.com/proto/JVHhluYSGETGxAxvq4TqOz/Sidekick-Standalone?node-id=325-24720&p=f&t=dXMGHj3v8Gej0hIV-0&scaling=contain&content-scaling=fixed&page-id=274%3A7982&starting-point-node-id=325%3A24717,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcNSVnW,Salesforce Guide,salesforce-guide,"This document, the ""CS Salesforce Guide,"" serves as a comprehensive resource for understanding key Customer Success (CS) opportunity fields in Salesforce.",published,content,tool,sales|customer-success,internal-ops,,,,,,https://docs.google.com/document/d/1cYQAXEPb3wb8XxzDJMdaCzMtEvyUSb_VwJc-dMsDUJc/edit?usp=sharing,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
cs-sf-guide,Salesforce Guide (CS),salesforce-guide-cs,Salesforce usage guide for CS,published,content,document,customer-success,,,,,Guide,,https://docs.google.com/document/d/1cYQAXEPb3wb8XxzDJMdaCzMtEvyUSb_VwJc-dMsDUJc/edit,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
sales-sf-guide,Salesforce Guide (Sales),salesforce-guide-sales,Salesforce usage guide for sales,published,content,document,sales,,,,,Guide,,https://docs.google.com/document/d/1S-6K8kPROoVJIKYsS0qF1Sffw4K-itn5gfKvdsCOwl4/edit,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
zPpXcTUh96XUWEn8UJhOxa,Salesforce Service Cloud Battle Card 2024,salesforce-service-cloud-battle-card-2024,"This document is the ""Salesforce Service Cloud Battle Card,"" designed for Gladly sales teams to compete against Salesforce Service Cloud.",published,content,,sales|implementation,,,,,Battle Card,,https://docs.google.com/document/d/1C959ewp303oQtG_qcsB7Wyipq8AIe5bpY-uLh2ncDFo/edit?usp=drive_link,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhIM5,Self-Guided Implementation One Pager,self-guided-implementation-one-pager,"This document is a one-pager on Gladly's ""Self-Guided Gladly Implementation,"" which is a flexible option for teams with less than 10 agents to configure the essential features of the platform at th...",published,content,,implementation,,,,,One Pager,,https://drive.google.com/file/d/1w4S1IzIN7-JEjyi_7UhhWWc0LG0Bpd6s/view?usp=drive_link,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhW4a,Selling High + FM Deck,selling-high-fm-deck,High-value selling training,published,enablement,,,,,,,Deck,,,,,,,,,50,,,,,,,,,,,2025-06-12,,
enable-zendesk,Selling Sidekick Standalone for Zendesk,selling-sidekick-standalone-for-zendesk,"Learn how Gladly sales teams successfully sell the Sidekick standalone offering for Zendesk, including key strategies, customer case studies, and best practices.",published,enablement|content,live-replay,,Playbook,,Gladly (fka Sidekick),,Training,,,https://drive.google.com/file/d/1DrCVPlu_WJK4zmTgk6IDvfTuEMeeanEw/view,,,,FALSE,,80,,,,,,,Uncategorized,Uncategorized,,,2025-12-01T05:18:29.284Z,,60
D3QeIwvujt0EeHckarrWeJ,Sidekick Adoption Playbook,sidekick-adoption-playbook,"The purpose of this playbook is to empower Gladly’s Account Management and Customer Success teams with the insights, actions, and resources they need to drive meaningful adoption of Sidekick – acro...",published,coe,playbook,customer-success,value-realization,internal-best-practice,,,,,https://docs.google.com/document/d/1jZSBq3GSv5iA33ZwAvv0dLGFQmKf2l4bIFVPZvr2T2g/edit?usp=drive_link,https://docs.google.com/document/d/1jZSBq3GSv5iA33ZwAvv0dLGFQmKf2l4bIFVPZvr2T2g/edit?usp=drive_link,,,,FALSE,,50,,,,,,,,Customer Success,Best Practices|Playbooks,,,,
D3QeIwvujt0EeHckas8Lz5,Sidekick Answers & Actions Best Practice,sidekick-answers-actions-best-practice,"The purpose of this playbook is to understand applied examples and learnings from our Design, PS, TAM, product and engineering team on Answers and Actions best practices.",published,coe,,sales|customer-success,,internal-best-practice,,,,,https://docs.google.com/document/d/17xw1-c5Is6tDT7mwR3ZejHhjlU1sanRfdiSjjQrgAbU/edit?tab=t.6jyoekj0psl#heading=h.ln4hvsxicr78,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
zPpXcTUh96XUWEn8UKAyT5,Sidekick Answers + Actions | Best Practices,sidekick-answers-actions-best-practices,"This collection of documents serves as the comprehensive ""single source of truth"" for the Sidekick Answers and Actions product, providing best practices, setup guides, and key resources.",published,coe,,sales|customer-success,,internal-best-practice,,,,,https://docs.google.com/document/d/17xw1-c5Is6tDT7mwR3ZejHhjlU1sanRfdiSjjQrgAbU/edit?tab=t.6jyoekj0psl#heading=h.ln4hvsxicr78,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
zPpXcTUh96XUWEn8UKB0Y5,Sidekick Answers and Guides Dashboard,sidekick-answers-and-guides-dashboard,"This document describes three new Looker dashboards—Cross Org, Internal, and Embedded—designed to track the performance of Sidekick Guides and Answers.",published,coe,,sales|customer-success,,tool,,,,,https://docs.google.com/document/d/1XANF2CXqwaMNooiz-raP4f0ukKQVyhcS2c_HEOkBffo/edit?tab=t.0#heading=h.uf7g68jyftcc,,,,,FALSE,,50,,,,,,,,,Best Practices|Dashboards,,,,
zPpXcTUh96XUWEn8UKB0oa,Sidekick Cross-Org Metrics,sidekick-cross-org-metrics,Cross-organization metrics dashboard for Sidekick usage and performance benchmarking.,published,coe,,sales|customer-success,,internal-best-practice,,,,,https://gladly.looker.com/dashboards/2634?Timestamp+Last+Closed+At+Week=10+week+ago+for+10+week&Name=,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
D3QeIwvujt0EeHckas8LKR,Sidekick Debugging,sidekick-debugging,"Sidekick debug playbook codifies deep product learnings Why It Matters: This creates a repeatable, accessible resource that saves time troubleshooting.",published,coe,,customer-success,,internal-best-practice,,,,,https://docs.google.com/presentation/d/1wXKPjMZRwOpHBuhglLDZbJhwOwfmkN_KpF0KUWY5OFU/edit?slide=id.g36025773fef_0_793#slide=id.g36025773fef_0_793,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
mXsDyLN04EKCrxVbcO2Kdf,Sidekick Email Follow Up Template,sidekick-email-follow-up-template,"This document, titled **Sidekick Email Follow-Up Template & Outreach Guidelines**, provides a structured approach for Account Managers (AMs), Account Executives (AEs), and Customer Success Managers...",published,content,,,,,,,,,https://docs.google.com/document/d/1f2FfOZ2NcfxbAZKKiKU2lf0MHmqDoTSOmPywWeZ2LKw/edit?tab=t.0#heading=h.kunqxs6coql,,,,,FALSE,,50,,,,,,,,,,,,,
zPpXcTUh96XUWEn8UKAzDa,Sidekick Email Generic One Pager,sidekick-email-generic-one-pager,"This document, titled **Sidekick Email Follow-Up Template & Outreach Guidelines**, provides a structured approach for Account Managers (AMs), Account Executives (AEs), and Customer Success Managers...",published,content,,,,,,,,,https://drive.google.com/file/d/1QqgQC4Guc2cbxU1gv335XLUcpNkvbHvI/view,,,,,FALSE,,50,,,,,,,,,,,,,
zPpXcTUh96XUWEn8UJhMma,Sidekick Email Video,sidekick-email-video,"The video showcases Sidekick, a tool designed to enhance email communication by providing personal and intelligent responses.",published,content,,sales|customer-success,,,,,Video,,https://gladly.wistia.com/medias/zpzwcogrr5,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcNTcIE,Sidekick Expansion Playbook,sidekick-expansion-playbook,"The purpose of this playbook is to empower Gladly’s Account Management and Customer Success teams with the insights, actions, and resources they need to drive meaningful expansion of Sidekick.",published,coe,playbook,customer-success,product,internal-best-practice,,,,,https://docs.google.com/document/d/1oNpLt1B6-dwblKtxXiQiYGynLkYesCe8LjAwhoIyQps/edit?usp=drive_link,https://docs.google.com/document/d/1oNpLt1B6-dwblKtxXiQiYGynLkYesCe8LjAwhoIyQps/edit?usp=drive_link,,,,FALSE,,50,,,,,,,,Customer Success,Best Practices|Playbooks,,,,
zPpXcTUh96XUWEn8UJhPT5,Sidekick For Zendesk Sequence,sidekick-for-zendesk-sequence,Outbound sequence template for Sidekick for Zendesk prospects.,published,content,,sales|customer-success,,,,,Sequence,,https://web.outreach.io/sequences/2171,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UKB2qa,Sidekick Lite Calculator,sidekick-lite-calculator,"This document serves as a comprehensive guide for calculating, projecting, and reporting the business value and ROI of the ""Sidekick"" product.",published,coe,tool,customer-success,value-realization,tool,,,,,https://docs.google.com/spreadsheets/d/1PMTbK4qKdIdlFFezp2lT9KQQNI7XQTM0taun7ySAXFk/edit?gid=668504392#gid=668504392,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
zPpXcTUh96XUWEn8UJlDWa,Sidekick One Pager,sidekick-one-pager,". Sidekick uses ""Customer-first intelligence"" to see the full picture and offers ""Sidekick Answers"" to deliver instant, accurate information from your knowledge base, and ""Sidekick Actions"" for rea...",published,content,,sales,,,,,,,https://drive.google.com/file/d/1Xl3R5PDZoySXnOno8LDVcNiyCbwmOvHW/view?usp=drive_link,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcO2Ov5,Sidekick ROI Calculator,sidekick-roi-calculator,This top-down model looks at current and/or future value of Sidekick by quantifying the impact of assists and resolutions.,published,coe,tool,sales|customer-success,value-realization,tool,,,,,https://docs.google.com/spreadsheets/d/1PMTbK4qKdIdlFFezp2lT9KQQNI7XQTM0taun7ySAXFk/edit,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
D3QeIwvujt0EeHckaroxiu,Sidekick Sales Command of the Message,sidekick-sales-command-of-the-message,"This document is the ""Sidekick Sales – Command of the Message Guide"", which is designed for customer service and ecommerce leaders who need to grow revenue without increasing ad spend.",published,content,,sales|implementation,,,,,,,https://drive.google.com/file/d/1e_fqoiDMMvxUxfXxid2DSbmZwMBomHae/view?usp=sharing,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckaroxbn,Sidekick Sales Differentiation Battle Card,sidekick-sales-differentiation-battle-card,"This document is a ""Differentiation Battle Card"" that outlines the competitive advantages of a company's offerings, likely Gladly based on the footer.",published,content,,sales|customer-success,,,,,Battle Card,,https://drive.google.com/file/d/1LbVIO3dhY61GxT2_08CQx_5tbl-Q5SmX/view?usp=sharing,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhVIa,Sidekick Sales Launch Enablement,sidekick-sales-launch-enablement,Sidekick Sales launch training,published,enablement,,,,,,,Training,,,,,,,,,50,,,,,,,,,,,2025-09-11,,
sidekick-sales-enablement-1,Sidekick Sales Launch Training,sidekick-sales-launch-training,"Comprehensive launch training for Sidekick Sales covering what it is, how it works, competitive positioning, go-to-market strategy, and available sales assets. Learn how to position Sidekick Sales as a solution that turns every conversation into an opportunity for revenue.",published,enablement|content,live-replay,,Product,,,,Training,,,,https://docs.google.com/presentation/d/1tQOXRDoAZl60XkKeP6ctX_Z5fbuPU_Tuk6EeQzvEHmw/edit?usp=drive_link,,,TRUE,,88,,,,,,,Uncategorized,Uncategorized,,,2025-09-11T00:00:00.000Z,"Austin Reece, Kyle Kacius",60 min
mXsDyLN04EKCrxVbcNNmYI,Sidekick Sales Market Analysis,sidekick-sales-market-analysis,"This document is a comprehensive market research report on the retail and ecommerce AI product recommendation market, valued at over $8.65 billion in 2025.",published,enablement,on-demand,sales,competitive,,,,Report,,https://drive.google.com/file/d/1v_igXahYX3M-1WvqIywWBDMVDud9TxBv/view?usp=sharing,https://drive.google.com/file/d/1v_igXahYX3M-1WvqIywWBDMVDud9TxBv/view?usp=sharing,,,,FALSE,,50,,,,,,,,Sales,,,,,
zPpXcTUh96XUWEn8UJhNL5,Sidekick Sales Messaging Brief,sidekick-sales-messaging-brief,"This document is the ""Sidekick Sales - Messaging Brief,"" which details a Gladly Customer AI product designed to transform customer service conversations into revenue opportunities across the entire...",published,content,,sales,,,,,,,https://drive.google.com/file/d/1U-DqVT-D9RQo9ClS1sV8_oafCkHOGidn/view?usp=drive_link,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckarrTrZ,Sidekick Sales One Pager,sidekick-sales-one-pager,"This document is a product one-pager for Sidekick Sales, an AI solution from Gladly Customer AI designed to turn customer conversations into revenue across all touchpoints and channels.",published,content,,sales,,,,,,,https://drive.google.com/file/d/1AHjfTM6Lw9BoRX7tcCs6IVgXWBL7UdbL/view?usp=sharing,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UKB0ia,Sidekick Sales Resolution Dashboard,sidekick-sales-resolution-dashboard,Looker dashboard tracking Sidekick Sales resolution performance and conversion metrics.,published,coe,,sales,,tool,,,,,https://gladly.looker.com/dashboards/4266?Sidekick+Profile=&Name=&Guide+Type=&Action+Week=4+weeks&Guide+Status=&Channel=&Login+Domain=&Has+Sidekick+V2+Enabled+%28Yes+%2F+No%29=&Guide+Description=%25SidekickForSales%25,,,,,FALSE,,50,,,,,,,,,Best Practices|Dashboards,,,,
zPpXcTUh96XUWEn8UJhNC5,Sidekick Sales Use Case PNG,sidekick-sales-use-case-png,"The image depicts a mobile chat interface, likely from a customer service or e-commerce application, where a user is discussing an upcoming summer wedding in California, mentioning their size as 8 ...",published,content,,sales,,,,,,,https://drive.google.com/file/d/1GwGU8IsTnlde0-9EV48kTUenqjIb0Q4F/view,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcNNi3D,Sidekick Sales Video,sidekick-sales-video,"In a challenging retail environment marked by rising costs and tight budgets, Sidekick Sales emerges as a solution powered by customer AI.",published,content,,sales,,,,,Video,,https://gladly.wistia.com/medias/85i16s6k7a,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckarp0QZ,Sidekick Standalone + Sidekick Sales,sidekick-standalone-sidekick-sales,Combined Sidekick training,published,enablement,,,,,,,,,,,,,,,,50,,,,,,,,,,,2025-05-25,,
deck-standalone,Sidekick Standalone Deck,sidekick-standalone-deck,Standalone product pitch presentation,published,content,document,sales,,,Sidekick,,Deck,,https://docs.google.com/presentation/d/13zg3jeg-RM2d8IY04dsXC4gxZfveHg6fYIVMOTueCTc/edit,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-08,,
zPpXcTUh96XUWEn8UJlDBa,Sidekick Standalone Deck template,sidekick-standalone-deck-template,"This presentation introduces Sidekick for [platform], an AI-powered customer experience solution designed to be Conversational, Agentic, and Contextual, resolving the false choice between efficient...",published,enablement|content,on-demand,sales|customer-success,value-realization,,,,,,,https://docs.google.com/presentation/d/13zg3jeg-RM2d8IY04dsXC4gxZfveHg6fYIVMOTueCTc/edit?slide=id.g3533f3539b1_0_332#slide=id.g3533f3539b1_0_332,,,,FALSE,,50,,,,,,,Meeting Decks,Sales|Customer Success,,,,,
drafts.enable-standalone-land,Sidekick Standalone Land Grab,sidekick-standalone-land-grab,Strategies for rapid Standalone adoption and market penetration,published,enablement|content,live-replay,"sales, customer-success",GTM,,Sidekick|Classic,,Training,,,https://drive.google.com/file/d/1JOAKiN2kjorvZR1AG2f-5Uu3BiXKaeIK/view,,,,FALSE,,80,,,,,,,Uncategorized,Uncategorized,,,2025-08-28,,50 min
D3QeIwvujt0EeHckarrUpW,Sidekick Standalone Play,sidekick-standalone-play,"These documents comprise a suite of sales enablement materials, presentations, and detailed implementation blueprints for Gladly’s Sidekick AI solution, focusing on its use as a standalone product ...",published,enablement,playbook,sales|implementation,value-realization,,,,,,https://docs.google.com/document/d/1wPX5JDe_2awuql2zK5aPJnYcDQ-rAqTHWTslUzvs03Y/edit?tab=t.2f7vl8kjvusu,https://docs.google.com/document/d/1wPX5JDe_2awuql2zK5aPJnYcDQ-rAqTHWTslUzvs03Y/edit?tab=t.2f7vl8kjvusu,,,,FALSE,,50,,,,,,,,Sales|Solutions Consultant,,,,,
zPpXcTUh96XUWEn8UJlYWa,Sidekick Standalone Slides,sidekick-standalone-slides,"This presentation, titled ""STMP: Gladly Standalone,"" is a sales and marketing deck introducing Gladly's AI-powered agent, Sidekick.",published,content,,sales|customer-success,,,,,,,https://docs.google.com/presentation/d/13zg3jeg-RM2d8IY04dsXC4gxZfveHg6fYIVMOTueCTc/edit?slide=id.g3533f3539b1_0_332#slide=id.g3533f3539b1_0_332,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhWL5,Sidekick Standalone Tactical Enablement,sidekick-standalone-tactical-enablement,Sidekick Standalone tactical training,published,enablement,,,,,,,Training,,,,,,,,,50,,,,,,,,,,,2025-05-09,,
mXsDyLN04EKCrxVbcNTUEc,Sidekick Standalone Video,sidekick-standalone-video,"The video discusses how AI can significantly improve customer experience when implemented correctly, contrasting it with traditional AI solutions that often prioritize cost savings at the expense o...",published,content,,sales|customer-success,,,,,,,https://gladly.wistia.com/medias/mwar81dg26,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
drafts.D3QeIwvujt0EeHckarp08H,"Sidekick Standalone for Zendesk: Product Updates, Sales Strategies, and Deal Spotlight",sidekick-standalone-zendesk-enablement-session,"Training session covering Sidekick Standalone for Zendesk development updates, pricing strategies, implementation process, and real-world sales tactics from the Express deal.",draft,enablement,,,Learning,,,,,,,,,,,,,50,,,,,,,,,,,2025-12-20T13:27:18.907Z,"Gina Vivar, Steve West, Nidhi Nair, Jezzica Bellitti, Vicki Tran",58
mXsDyLN04EKCrxVbcNNiYR,Sidekick Voice Deck Template,sidekick-voice-deck-template,"This presentation introduces ""Sidekick Voice,"" a Generative AI-powered solution designed to revolutionize the customer call center experience by eliminating long wait times and rigid IVR systems.",published,content,,sales|implementation,,,,,Template,,https://docs.google.com/presentation/d/1vYEjttrei1fGRNlykK5M-rDd58VEDd1RdomUQRkcZ4E/edit?slide=id.g3529b49ba55_0_23#slide=id.g3529b49ba55_0_23,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcNNigF,Sidekick Voice Email Template,sidekick-voice-email-template,"This collection of documents, primarily focused on the **Sidekick on Voice** product, outlines the **internal expansion process** to top 20 customers, provides **customer-facing slides** detailing ...",published,content,,implementation,,,,,Template,,https://docs.google.com/document/d/1vrzb4BL99Bdvv2T4B2v-A0APx7AC7JC4IAC0i0MlR3k/edit?tab=t.jm0ipixr5a0e#heading=h.fe2qyuv9l64q,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckas8Kqy,Sidekick Voice One Pager,sidekick-voice-one-pager,"The document is a product one-pager for Gladly's Sidekick Voice, an AI-powered solution designed to deliver instant, personalized, and frictionless customer support on voice by leveraging generativ...",published,content,,,,,,,,,https://drive.google.com/file/d/1wxAKviS7giWFTpBeAyQBpafinG9gjk-n/view?usp=drive_link,,,,,FALSE,,50,,,,,,,,,,,,,
mXsDyLN04EKCrxVbcO2KtH,Sidekick Voice One Pager,sidekick-voice-one-pager,"This document is a product one-pager for Gladly's ""Sidekick Voice,"" an AI-powered solution designed to deliver instant, personalized, and human-like customer support over the phone.",published,content,,,,,,,,,https://drive.google.com/file/d/1wxAKviS7giWFTpBeAyQBpafinG9gjk-n/view?usp=drive_link,,,,,FALSE,,50,,,,,,,,,,,,,
mXsDyLN04EKCrxVbcO2L6w,Sidekick Voice One Pager,sidekick-voice-one-pager,"This document is a product one-pager for Gladly's ""Sidekick Voice,"" an AI-powered solution designed to deliver instant, personalized, and human-like customer support over the phone.",published,content,,sales,,,,,,,https://drive.google.com/file/d/1wxAKviS7giWFTpBeAyQBpafinG9gjk-n/view?usp=drive_link,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
onepager-voice,Sidekick Voice One-Pager,sidekick-voice-one-pager,Voice AI capabilities overview,published,content,document,sales,,,Voice,,One Pager,,https://drive.google.com/file/d/1wxAKviS7giWFTpBeAyQBpafinG9gjk-n/view,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-05,,
mXsDyLN04EKCrxVbcO2P2t,Sidekick Voice PAYG Pricing calculator,sidekick-voice-payg-pricing-calculator,"Estimate potential three-year Sidekick Voice telephony & consumption costs. Ensure you validate inputs (volume, handle time, telephony, Sidekick call duration) with SMEs, should you have questions.",published,coe,tool,sales|customer-success,value-realization,tool,,,,,https://docs.google.com/spreadsheets/d/1MYtm9riUTgLX3jNXbGFcbFuzXnPppF7zN79xEZM58UU/edit?gid=0#gid=0,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
D3QeIwvujt0EeHckarrVVB,Sidekick Voice PR,sidekick-voice-pr,Press release and media materials for Sidekick Voice launch.,published,content,,sales|customer-success,,,,,,,https://finance.yahoo.com/news/gladly-launches-industrys-only-ai-150000369.html?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS8&guce_referrer_sig=AQAAAMOtaBVoHH6eQeIc15vEu0mQ8_mCXzbdowtqQArqXohaTjYSTLcCEFiXtUH5tD7u4tDRPRfcruR9-mIaZgNiNvVNNdZQphZKRq1_tg5Icnna-rux8rT7fxcmAuqZnsoCectKwVKJUadrgozr3JKaUHd_-yTD-oaETJKnyJsc4krp,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckaroxmy,Sidekick Voice Positioning Pricing,sidekick-voice-positioning-pricing,Sidekick Voice positioning framework and pricing structure overview.,published,content,,sales|customer-success,,,,,,,https://docs.google.com/document/d/1JOiR2HIDwXNUMvDK46nUV7wtX-ccRtdzgLwVTdAgiU4/edit?tab=t.xo5wtcjy81r#heading=h.gv0z05tkfbo2,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckaroujy,Sidekick Voice Slides,sidekick-voice-slides,"This document is a presentation introducing Gladly's ""Sidekick Voice,"" an AI-driven solution aimed at modernizing the traditional call center experience.",published,content,,sales|customer-success,,,,,Deck,,https://docs.google.com/presentation/d/1vYEjttrei1fGRNlykK5M-rDd58VEDd1RdomUQRkcZ4E/edit?slide=id.g3529b49ba55_0_23#slide=id.g3529b49ba55_0_23,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckas8Kai,Sidekick Voice Top 20 Selling Kit,sidekick-voice-top-20-selling-kit,"This collection of documents serves as a comprehensive ""Top 20 Selling Kit"" for Gladly's **Sidekick Voice** product, providing Account Managers with the resources needed to confidently position, pi...",published,coe,,sales,,tool,,,,,https://docs.google.com/document/d/1JOiR2HIDwXNUMvDK46nUV7wtX-ccRtdzgLwVTdAgiU4/edit?tab=t.xo5wtcjy81r#heading=h.gv0z05tkfbo2,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
zPpXcTUh96XUWEn8UJhMga,Sidekick Voice Video,sidekick-voice-video,Customers often feel frustrated by long wait times and transfers when seeking support.,published,content,,sales|customer-success,,,,,Video,,https://gladly.wistia.com/medias/62ev998jm3,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcNNivr,Sidekick Voice vs. The Rest,sidekick-voice-vs-the-rest,"In this interaction, a customer reaches out for help with their order, initially seeking assistance to look it up.",published,content,,sales|customer-success,,,,,,,https://gladly.wistia.com/medias/60zhas178n,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhWka,Sidekick for Voice,sidekick-for-voice,Sidekick Voice training,published,enablement,,,,,,,,,,,,,,,,50,,,,,,,,,,,2025-04-17,,
D3QeIwvujt0EeHckarp08H,Sidekick for Zendesk,sidekick-for-zendesk,Sidekick for Zendesk training,published,enablement,,,,,,,,,,,,,,,,50,,,,,,,,,,,2025-06-26,,
mXsDyLN04EKCrxVbcNNhrV,Sidekick for Zendesk One Pager,sidekick-for-zendesk-one-pager,"This document is a one-pager that describes ""Sidekick for Zendesk,"" a Customer AI solution from Gladly designed to replace generic customer responses with end-to-end resolutions.",published,content,,sales|customer-success,,,,,One Pager,,https://drive.google.com/file/d/1T_jQJ4ERy44OTzj-i_7ZNF-QFeRIso66/view?usp=sharing,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhSK5,Sidekick for Zendesk Play,sidekick-for-zendesk-play,"This play is designed to help you in selling Sidekick as a standalone AI product to businesses currently using Zendesk who want to elevate their CX with personalized, end-to-end automation without ...",published,enablement,playbook,sales,internal-ops,,,,Playbook,,https://docs.google.com/document/d/1wPX5JDe_2awuql2zK5aPJnYcDQ-rAqTHWTslUzvs03Y/edit?tab=t.2f7vl8kjvusu,https://docs.google.com/document/d/1wPX5JDe_2awuql2zK5aPJnYcDQ-rAqTHWTslUzvs03Y/edit?tab=t.2f7vl8kjvusu,,,,FALSE,,50,,,,,,,,Sales,,,,,
